row_number	zip_code	location
22502	78741	2300 BLOCK EAST BEN WHITE BOUELVARD
22503	78741	2300 BLOCK EAST BEN WHITE BOULEVARD
22504	78741	2300 BLOCK EAST BEN WHITE BOULVARD
22505	78702	2300 BLOCK EAST CESAR CHAVEZ STREET
22506	78617	2300 BLOCK EAST HIGHWAY 71
22507	78702	2300 BLOCK EAST MARTIN LUTHER KING JR
22508	78702	2300 BLOCK EAST MARTIN LUTHER KING JR BL
22509	78702	2300 BLOCK EAST MARTIN LUTHER KING JUNIO
22510	78741	2300 BLOCK EAST OLTORF
22511	78741	2300 BLOCK EAST OLTORF STREET
22512	78741	2300 BLOCK EAST RIVERSIDE
22513	78741	2300 BLOCK EAST RIVERSIDE DIRVE
22514	78741	2300 BLOCK  EAST RIVERSIDE DRIVE
22515	78741	2300 BLOCK EAST RIVERSIDE DRIVE
22516	78617	2300 BLOCK EAST SH 71
22517	78617	2300 BLOCK EAST SH 71 SERVICE ROAD
22518	99999	2300 BLOCK EAST SOUTH HIGHWAY 71
22519	78744	2300 BLOCK EAST STASSNEY LANE
22520	99999	2300 BLOCK EAST STATE HIGHWAY 71
22521	78744	2300 BLOCK EAST ST ELMO ROAD
22522	78744	2300 BLOCK EAST WILIIAM CANNON DRIVE
22523	78744	2300 BLOCK EAST WILLIAM CANNON
22524	78744	2300 BLOCK EAST WILLIAM CANNON DRIVE
22525	78741	2300 BLOCK E BEN WHITE BLVD EB
22526	78721	2300 BLOCK ED BLUESTEIN
22527	78721	2300 BLOCK ED BLUESTEIN BOULEVARD
22528	78741	2300 BLOCK ELMONT DR
22529	78702	2300 BLOCK E MARTIN LUTHER KING JR BLVD
22530	99999	2300 BLOCK E MLK
22531	78703	2300 BLOCKENFIELD
22532	78703	2300 BLOCK ENFIELD
22533	78703	2300 BLOCK  ENFIELD
22534	78703	2300 BLOCK ENFIELD DRIVE
22535	78703	2300 BLOCK ENFIELD RD
22536	78703	2300  BLOCK ENFIELD ROAD
22537	78703	2300 BLOCK  ENFIELD ROAD
22538	78703	2300 BLOCK ENFIELD ROAD
22539	78703	2300 BLOCK ENFILED ROAD
22540	78703	2300 BLOCK ENGFIELD ROAD
22541	78741	2300 BLOCK E RIVERSIDE
22542	78741	2300 BLOCK E RIVERSIDE DR
22543	78741	2300 BLOCK E. RIVERSIDE DR
22544	99999	2300 BLOCK E SH 71 WB
22545	78745	2300 BLOCK E WILLIAM CANNON
22546	78744	2300 BLOCK E WILLIAM CANNON DR
22547	78758	2300 BLOCK GRACY FARMS
22548	78758	2300 BLOCK GRACY FARMS LANE
22549	78741	2300 BLOCK GREENFIELD PARKWAY
22550	78757	2300 BLOCK GROVER AVENUE
22551	78705	2300 BLOCK GUADALUPE
22552	78705	2300 BLOCK GUADALUPE ST
22553	78705	2300 BLOCK GUADALUPE STREET
22554	78703	2300 BLOCK HARRIS BOULVARD
22555	78703	2300 BLOCK HARTFORD
22556	78703	2300 BLOCK HARTFORD RD
22557	78703	2300 BLOCK HARTFORD ROAD
22558	78703	2300 BLOCKI ENFIELD
22559	78704	2300 BLOCK I H 35
22560	99999	2300 BLOCK IH 35 SOUTH BOUND
22561	78757	2300 BLOCK JUSTIN LANE
22562	78758	2300 BLOCK KRAMER LANE
22563	78758	2300BLOCK KRAMER LANE
22564	78722	2300 BLOCK LAFATETTLE STREET
22565	78703	2300 BLOCK LAKE AUSTIN BLVD
22566	78703	2300 BLOCK LAKE AUSTIN BOULEVARD
22567	78703	2300 BLOCK LAKE AUSTIN BOUVLARD
22568	78744	2300 BLOCK LAKEHURST DRIVE
22569	78741	2300 BLOCK LAKESHORE BOULEVARD
22570	78746	2300 BLOCK LAKESHORE DRIVE
22571	78704	2300 BLOCK LAMAR BOULEVARD
22572	78757	2300 BLOCK MAHONE AVENUE
22573	78722	2300 BLOCK MANOR ROAD
22574	78745	2300 BLOCK MATTHEWS LN
22575	78744	2300 BLOCK MELISSA OAKS LANE
22576	78741	2300 BLOCK MISSION HILL DR
22577	78741	2300 BLOCK MONTOPLIS DRIVE
22578	78741	2300 BLOCK MONTOPOLIS DR
22579	78741	2300 BLOCK MONTOPOLIS DRIVE
22580	78702	2300 BLOCK MORELOS ST
22581	78702	2300 BLOCK MORELOS STREET
22582	78744	2300 BLOCK NARROW GLEN PARKWAY
22583	99999	2300 BLOCK N. IH 35 SVRD SB
22584	99999	2300 BLOCK N MOPAC EXPY NB
22585	99999	2300 BLOCK N MOPAC EXPY SB
22586	78705	2300 BLOCK NORHT I H 35
22587	78741	2300 BLOCK NORTH BEN WHITE BOULEVARD
22588	78758	2300 BLOCK NORTH BRAKER LANE
22589	78746	2300 BLOCK NORTH CAPITAL OF TEXAS HIGHWA
22590	78705	2300 BLOCK NORTH IH35
22591	78705	2300 BLOCK NORTH  IH 35
22592	78705	2300 BLOCK NORTH I H 35
22593	78705	2300 BLOCK NORTH IH 35
22594	78731	2300 BLOCK NORTH I H 35 - LOWER DECK
22595	78705	2300 BLOCK NORTH I H 35 SERVICE ROAD
22596	78705	2300 BLOCK NORTH IH 35 SERVICE ROAD
22597	78705	2300 BLOCK NORTH LAMAR
22598	78705	2300 BLOCK NORTH LAMAR BOULEVARD
22599	99999	2300 BLOCK NORTH MIOPAC EXPRESSWAY
22600	99999	2300  BLOCK NORTH MOPAC
22601	99999	2300 BLOCK NORTH MOPAC
22602	99999	2300 BLOCK NORTH MOPAC EXPRESSWAY
22603	78705	2300 BLOCK NROTH I H 35
22604	78705	2300 BLOCK NUECES STREET
22605	78746	2300 BLOCK OF BARTON SPRINGS ROAD
22606	78741	2300 BLOCK OF BURTON DRIVE
22607	78741	2300 BLOCK OF EAST BEN WHITE BOULEVARD
22608	78741	2300 BLOCK OF EAST RIVERSIDE DRIVE
22609	99999	2300 BLOCK OF EAST RIVERSIDE DRIVE AT
22610	78703	2300 BLOCK OF ENFIELD ROAD
22611	78705	2300 BLOCK OF NUECES STREET
22612	78727	2300 BLOCK OF SCOFIELD PARKWAY
22613	78727	2300 BLOCK OF SCOFIELD RIDGE PARKWAY
22614	78705	2300 BLOCK OF SOUTH IH 35 NORTHBOUND
22615	78155	2300 BLOCK OF SOUTH US 183 NORTHBOUND
22616	78744	2300 BLOCK OF SOUTH US HIGHWAY 183
22617	78717	2300 BLOCK OF SOUTH US HIGHWAY 183 N/B
22618	78746	2300 BLOCK OF STRATFORD DRIVE
22619	78741	2300 BLOCK PARKER
22620	78741	2300 BLOCK PARKER LANE
22621	78727	2300 BLOCK PARMER LN
22622	78744	2300 BLOCK PEACH CT
22623	78748	2300 BLOCK RACHAEL COURT
22624	78712	2300 BLOCK RED RIVER STREET
22625	78748	2300 BLOCK RIDDLE ROAD
22626	78705	2300 BLOCK RIO GRANDE STREET
22627	78741	2300 BLOCK RIVERSIDE DRIVE
22628	78744	2300 BLOCK ROCKRIDGE DRIVE
22629	78702	2300 BLOCK ROSEWOOD
22630	78702	2300 BLOCK ROSEWOOD AVE
22631	78702	2300 BLOCK ROSEWOOD AVENUE
22632	78704	2300 BLOCK S 1ST ST
22633	78704	2300 BLOCK S 1ST STREET
22634	78744	2300 BLOCK SAINT ELMO ROAD
22635	78705	2300 BLOCK SAN ANTONIO
22636	78705	2300 BLOCK SAN ANTONIO STREET
22637	78705	2300 BLOCK SAN GABRIEL STREET
22638	78702	2300 BLOCK SANTA MARIA STREET
22639	78702	2300 BLOCK SANTA ROSA
22640	78702	2300 BLOCK SANTA ROSA STREET
22641	78727	2300 BLOCK SCOFIELD RIDGE PARKWAY
22642	78704	2300 BLOCK S CONGRESS
22643	78701	2300 BLOCK S CONGRESS AVE
22644	78617	2300 BLOCK SH71
22645	99999	2300 BLOCK SH 71
22646	78705	2300 BLOCK SHOAL CREEK
22647	78704	2300 BLOCK S IH 35
22648	78705	2300 BLOCK S IH 35 N B
22649	99999	2300 BLOCK S IH 35 SB
22650	99999	2300 BLOCK S IH 35 SVRD NB
22651	99999	2300 BLOCK S IH 35 SVRD SB
22652	78704	2300 BLOCK S LAMAR BLVD
22653	78704	2300 BLOCK SOUTH 1ST
22654	78704	2300 BLOCK SOUTH 1ST STREET
22655	76266	2300 BLOCK SOUTH 5TH STREET AT
22656	78746	2300 BLOCK SOUTH CAPITAL OF TEXAS HIGHWA
22657	78746	2300 BLOCK SOUTH CAPITAL OF TEXAS HWY
22658	78704	2300 BLOCK SOUTH CONGRESS
22659	78704	2300 BLOCK SOUTH CONGRESS AVENUE
22660	78744	2300 BLOCK SOUTH HIGHWAY 183
22661	78704	2300 BLOCK SOUTH IH35
22662	78704	2300 BLOCK SOUTH I H 35
22663	78704	2300 BLOCK SOUTH IH 35
22664	99999	2300 BLOCK SOUTH I H 35 SERVICE ROAD
22665	99999	2300 BLOCK SOUTH IH 35 SERVICE ROAD
22666	78741	2300 BLOCK SOUTH LAKESHORE BOULEVARD
22667	78741	2300 BLOCK SOUTH LAKESHORE DRIVE
22668	78704	2300 BLOCK SOUTH LAMAR
22669	78704	2300 BLOCK SOUTH LAMAR BOULEVARD
22670	99999	2300 BLOCK SOUTH MOPAC
22671	99999	2300 BLOCK SOUTH MOPAC EXPRESSWAY
22672	78741	2300 BLOCK SOUTH PLEASANT VALLEY ROAD
22673	78744	2300 BLOCK SOUTH U S 183
22674	78744	2300 BLOCK SOUTH US HIGHWAY 183
22675	78704	2300 BLOCK SPRINGS ROAD
22676	78746	2300 BLOCK STATFORD DRIVE
22677	78757	2300 BLOCK STECK
22678	78744	2300 BLOCK ST ELMO
22679	78746	2300 BLOCK STRATFORD DRIVE
22680	78723	2300 BLOCK SWEENEY
22681	78744	2300 BLOCK TERI RD
22682	78744	2300 BLOCK TERI ROAD
22683	78704	2300 BLOCK THORNTON ROAD
22684	78758	2300 BLOCK THORNWILD PASS
22685	99999	2300 BLOCK TO 2200 BLOCK BARTON SPRINGS
22686	99999	2300 BLOCK TO 2800 BLOCK BARTON SPRINGS
22687	99999	2300 BLOCK TOMANET TRAIL
22688	78744	2300 BLOCK US HIGHWAY 183
22689	78617	2300 BLOCK US HIGHWAY 71
22690	78703	2300 BLOCK VETERANS DRIVE
22691	78731	2300 BLOCK W 38TH ST
22692	78744	2300 BLOCK WAGON CROSSING PATH
22693	78741	2300 BLOCK WATERLOO CITY LANE
22694	78704	2300 BLOCK W BEN WHITE BLVD EB
22695	78702	2300 BLOCK WEBBERVILLE ROAD AT
22696	78703	2300 BLOCK WEST 35TH STREET
22697	78757	2300 BLOCK WEST ANDERSON LANE
22698	78704	2300 BLOCK WEST BEN WHITE BOULEVARD
